,director_name,actor_1_name,actor_2_name,actor_3_name,gross
13734,26,13,36,6,50728000
13735,26,13,36,6,50728000
13736,26,13,36,6,50728000
13737,26,13,36,6,50728000
13738,17,69,102,52,40270895
13739,17,69,102,52,40270895
13740,17,69,102,52,40270895
13741,17,69,102,52,40270895
13742,17,69,102,52,40270895
13743,17,69,102,52,40270895
13744,17,69,102,52,40270895
13745,17,69,102,52,40270895
13746,17,69,102,52,40270895
13747,9,9,14,9,59696176
13748,9,9,14,9,59696176
13749,9,9,14,9,59696176
13750,9,9,14,9,59696176
13751,9,9,14,9,59696176
13752,9,9,14,9,59696176
13753,9,9,14,9,59696176
13754,9,9,14,9,59696176
13755,9,9,14,9,59696176
13756,17,28,23,5,51483949
13757,17,28,23,5,51483949
13758,17,28,23,5,51483949
13759,17,28,23,5,51483949
13760,17,28,23,5,51483949
13761,23,47,49,14,36020063
13762,23,47,49,14,36020063
13763,23,47,49,14,36020063
13764,23,47,49,14,36020063
13765,23,47,49,14,36020063
13766,23,47,49,14,36020063
13767,115,259,26,56,33313582
13768,115,259,26,56,33313582
13769,115,259,26,56,33313582
13770,115,259,26,56,33313582
13771,115,259,26,56,33313582
13772,115,259,26,56,33313582
13773,19,167,53,5,25842000
13774,19,167,53,5,25842000
13775,19,167,53,5,25842000
13776,19,167,53,5,25842000
13777,19,167,53,5,25842000
13778,7,28,56,7,22264487
13779,7,28,56,7,22264487
13780,7,28,56,7,22264487
13781,7,28,56,7,22264487
13782,7,28,56,7,22264487
13783,7,28,56,7,22264487
13784,7,28,56,7,22264487
13785,14,6,6,10,30659817
13786,14,6,6,10,30659817
13787,14,6,6,10,30659817
13788,14,6,6,10,30659817
13789,14,6,6,10,30659817
13790,14,6,6,10,30659817
13791,46,75,39,34,5773519
13792,46,75,39,34,5773519
13793,46,75,39,34,5773519
13794,46,75,39,34,5773519
13795,46,75,39,34,5773519
13796,46,75,39,34,5773519
13797,15,12,6,6,3108216
13798,15,12,6,6,3108216
13799,15,12,6,6,3108216
13800,15,12,6,6,3108216
13801,15,12,6,6,3108216
13802,15,12,6,6,3108216
13803,58,20,6,6,19351569
13804,58,20,6,6,19351569
13805,58,20,6,6,19351569
13806,58,20,6,6,19351569
13807,58,20,6,6,19351569
13808,58,20,6,6,19351569
13809,28,35,43,18,49002815
13810,28,35,43,18,49002815
13811,28,35,43,18,49002815
13812,28,35,43,18,49002815
13813,28,35,43,18,49002815
13814,28,35,43,18,49002815
13815,28,35,43,18,49002815
13816,28,35,43,18,49002815
13817,28,35,43,18,49002815
13818,28,35,43,18,49002815
13819,104,38,44,90,19283782
13820,104,38,44,90,19283782
13821,104,38,44,90,19283782
13822,104,38,44,90,19283782
13823,104,38,44,90,19283782
13824,104,38,44,90,19283782
13825,104,38,44,90,19283782
13826,70,234,47,38,30059386
13827,70,234,47,38,30059386
13828,70,234,47,38,30059386
13829,70,234,47,38,30059386
13830,70,234,47,38,30059386
13831,70,234,47,38,30059386
13832,70,234,47,38,30059386
13833,70,234,47,38,30059386
13834,70,234,47,38,30059386
13835,87,229,230,101,35799026
13836,87,229,230,101,35799026
13837,87,229,230,101,35799026
13838,87,229,230,101,35799026
13839,87,229,230,101,35799026
13840,5,30,44,28,17951431
13841,5,30,44,28,17951431
13842,5,30,44,28,17951431
13843,5,30,44,28,17951431
13844,5,30,44,28,17951431
13845,49,229,158,18,29997095
13846,49,229,158,18,29997095
13847,49,229,158,18,29997095
13848,49,229,158,18,29997095
13849,49,229,158,18,29997095
13850,49,229,158,18,29997095
13851,49,229,158,18,29997095
13852,15,159,24,9,14252830
13853,15,159,24,9,14252830
13854,15,159,24,9,14252830
13855,15,159,24,9,14252830
13856,15,159,24,9,14252830
13857,15,159,24,9,14252830
13858,15,159,24,9,14252830
13859,15,159,24,9,14252830
13860,15,159,24,9,14252830
13861,46,164,185,52,19783777
13862,46,164,185,52,19783777
13863,46,164,185,52,19783777
13864,46,164,185,52,19783777
13865,46,164,185,52,19783777
13866,15,47,19,20,13555988
13867,15,47,19,20,13555988
13868,15,47,19,20,13555988
13869,15,47,19,20,13555988
13870,15,47,19,20,13555988
13871,15,47,19,20,13555988
13872,15,47,19,20,13555988
13873,15,47,19,20,13555988
13874,59,175,35,42,12784713
13875,59,175,35,42,12784713
13876,59,175,35,42,12784713
13877,59,175,35,42,12784713
13878,59,175,35,42,12784713
13879,59,175,35,42,12784713
13880,5,40,72,72,10696210
13881,5,40,72,72,10696210
13882,5,40,72,72,10696210
13883,5,40,72,72,10696210
13884,5,40,72,72,10696210
13885,16,75,87,12,5974653
13886,16,75,87,12,5974653
13887,16,75,87,12,5974653
13888,16,75,87,12,5974653
13889,16,75,87,12,5974653
13890,16,75,87,12,5974653
13891,16,75,87,12,5974653
13892,8,8,24,8,5000000
13893,8,8,24,8,5000000
13894,8,8,24,8,5000000
13895,8,8,24,8,5000000
13896,8,8,24,8,5000000
13897,8,8,24,8,5000000
13898,8,8,24,8,5000000
13899,8,8,24,8,5000000
13900,28,108,38,62,9694105
13901,28,108,38,62,9694105
13902,28,108,38,62,9694105
13903,28,108,38,62,9694105
13904,28,108,38,62,9694105
13905,28,108,38,62,9694105
13906,19,17,11,12,16027866
13907,19,17,11,12,16027866
13908,19,17,11,12,16027866
13909,19,17,11,12,16027866
13910,19,17,11,12,16027866
13911,19,17,11,12,16027866
13912,6,287,38,25,4829497
13913,6,287,38,25,4829497
13914,6,287,38,25,4829497
13915,6,287,38,25,4829497
13916,6,287,38,25,4829497
13917,6,287,38,25,4829497
13918,38,31,16,21,4398392
13919,38,31,16,21,4398392
13920,38,31,16,21,4398392
13921,38,31,16,21,4398392
13922,38,31,16,21,4398392
13923,9,24,16,25,1050445
13924,9,24,16,25,1050445
13925,9,24,16,25,1050445
13926,9,24,16,25,1050445
13927,9,24,16,25,1050445
13928,9,24,16,25,1050445
13929,9,24,16,25,1050445
13930,9,24,16,25,1050445
13931,9,24,16,25,1050445
13932,8,161,47,39,13746550
13933,8,161,47,39,13746550
13934,8,161,47,39,13746550
13935,8,161,47,39,13746550
13936,8,161,47,39,13746550
13937,8,161,47,39,13746550
13938,8,161,47,39,13746550
13939,8,161,47,39,13746550
13940,13,134,27,7,20668843
13941,13,134,27,7,20668843
13942,13,134,27,7,20668843
13943,13,134,27,7,20668843
13944,13,134,27,7,20668843
13945,13,134,27,7,20668843
13946,13,134,27,7,20668843
13947,6,143,15,18,2963012
13948,6,143,15,18,2963012
13949,6,143,15,18,2963012
13950,6,143,15,18,2963012
13951,6,143,15,18,2963012
13952,6,143,15,18,2963012
13953,12,334,114,67,1796024
13954,12,334,114,67,1796024
13955,12,334,114,67,1796024
13956,12,334,114,67,1796024
13957,12,334,114,67,1796024
13958,12,334,114,67,1796024
13959,12,334,114,67,1796024
13960,5,10,17,5,634277
13961,5,10,17,5,634277
13962,5,10,17,5,634277
13963,5,10,17,5,634277
13964,5,10,17,5,634277
13965,25,200,100,9,11326836
13966,25,200,100,9,11326836
13967,25,200,100,9,11326836
13968,25,200,100,9,11326836
13969,25,200,100,9,11326836
13970,25,200,100,9,11326836
13971,25,200,100,9,11326836
13972,25,200,100,9,11326836
13973,25,200,100,9,11326836
13974,15,179,47,30,49024969
13975,15,179,47,30,49024969
13976,15,179,47,30,49024969
13977,15,179,47,30,49024969
13978,15,179,47,30,49024969
13979,44,33,38,65,22294341
13980,44,33,38,65,22294341
13981,44,33,38,65,22294341
13982,44,33,38,65,22294341
13983,44,33,38,65,22294341
13984,44,33,38,65,22294341
13985,44,33,38,65,22294341
13986,44,33,38,65,22294341
13987,16,152,17,63,24362501
13988,16,152,17,63,24362501
13989,16,152,17,63,24362501
13990,16,152,17,63,24362501
13991,16,152,17,63,24362501
13992,156,5,29,5,16684352
13993,156,5,29,5,16684352
13994,156,5,29,5,16684352
13995,156,5,29,5,16684352
13996,156,5,29,5,16684352
13997,130,80,7,7,46700000
13998,130,80,7,7,46700000
13999,130,80,7,7,46700000
14000,130,80,7,7,46700000
14001,130,80,7,7,46700000
14002,130,80,7,7,46700000
14003,130,80,7,7,46700000
14004,20,90,62,20,52008288
14005,20,90,62,20,52008288
14006,20,90,62,20,52008288
14007,20,90,62,20,52008288
14008,20,90,62,20,52008288
14009,20,90,62,20,52008288
14010,20,90,62,20,52008288
14011,58,100,62,48,8579684
14012,58,100,62,48,8579684
14013,58,100,62,48,8579684
14014,58,100,62,48,8579684
14015,58,100,62,48,8579684
14016,58,100,62,48,8579684
14017,58,100,62,48,8579684
14018,58,100,62,48,8579684
14019,58,100,62,48,8579684
14020,58,100,62,48,8579684
14021,5,23,19,5,42660000
14022,5,23,19,5,42660000
14023,5,23,19,5,42660000
14024,5,23,19,5,42660000
14025,5,23,19,5,42660000
14026,43,171,19,7,40219708
14027,43,171,19,7,40219708
14028,43,171,19,7,40219708
14029,43,171,19,7,40219708
14030,43,171,19,7,40219708
14031,43,171,19,7,40219708
14032,43,171,19,7,40219708
14033,59,114,334,161,132088910
14034,59,114,334,161,132088910
14035,59,114,334,161,132088910
14036,59,114,334,161,132088910
14037,59,114,334,161,132088910
14038,59,114,334,161,132088910
14039,59,114,334,161,132088910
14040,59,114,334,161,132088910
14041,59,114,334,161,132088910
14042,59,114,334,161,132088910
14043,33,52,111,43,36581633
14044,33,52,111,43,36581633
14045,33,52,111,43,36581633
14046,33,52,111,43,36581633
14047,33,52,111,43,36581633
14048,33,52,111,43,36581633
14049,33,52,111,43,36581633
14050,75,31,102,34,37721949
14051,75,31,102,34,37721949
14052,75,31,102,34,37721949
14053,75,31,102,34,37721949
14054,75,31,102,34,37721949
14055,75,31,102,34,37721949
14056,75,31,102,34,37721949
14057,75,31,102,34,37721949
14058,75,31,102,34,37721949
14059,47,164,16,9,25296447
14060,47,164,16,9,25296447
14061,47,164,16,9,25296447
14062,47,164,16,9,25296447
14063,47,164,16,9,25296447
14064,47,164,16,9,25296447
14065,47,164,16,9,25296447
14066,47,164,16,9,25296447
14067,47,164,16,9,25296447
14068,22,101,15,8,24848292
14069,22,101,15,8,24848292
14070,22,101,15,8,24848292
14071,22,101,15,8,24848292
14072,22,101,15,8,24848292
14073,22,101,15,8,24848292
14074,22,101,15,8,24848292
14075,22,101,15,8,24848292
14076,7,21,37,13,17757087
14077,7,21,37,13,17757087
14078,7,21,37,13,17757087
14079,7,21,37,13,17757087
14080,7,21,37,13,17757087
14081,7,21,37,13,17757087
14082,7,21,37,13,17757087
14083,57,92,40,12,9430988
14084,57,92,40,12,9430988
14085,57,92,40,12,9430988
14086,57,92,40,12,9430988
14087,57,92,40,12,9430988
14088,57,92,40,12,9430988
14089,6,40,36,80,16284360
14090,6,40,36,80,16284360
14091,6,40,36,80,16284360
14092,6,40,36,80,16284360
14093,6,40,36,80,16284360
14094,6,40,36,80,16284360
14095,28,133,76,13,6830957
14096,28,133,76,13,6830957
14097,28,133,76,13,6830957
14098,28,133,76,13,6830957
14099,28,133,76,13,6830957
14100,28,133,76,13,6830957
14101,28,133,76,13,6830957
14102,7,76,143,145,24104113
14103,7,76,143,145,24104113
14104,7,76,143,145,24104113
14105,7,76,143,145,24104113
14106,7,76,143,145,24104113
14107,7,76,143,145,24104113
14108,7,76,143,145,24104113
14109,9,27,17,9,15593
14110,9,27,17,9,15593
14111,9,27,17,9,15593
14112,9,27,17,9,15593
14113,9,27,17,9,15593
14114,9,27,17,9,15593
14115,9,27,17,9,15593
14116,9,27,17,9,15593
14117,9,27,17,9,15593
14118,20,114,14,17,958319
14119,20,114,14,17,958319
14120,20,114,14,17,958319
14121,20,114,14,17,958319
14122,20,114,14,17,958319
14123,20,114,14,17,958319
14124,20,114,14,17,958319
14125,6,13,41,18,69700000
14126,6,13,41,18,69700000
14127,6,13,41,18,69700000
14128,6,13,41,18,69700000
14129,6,13,41,18,69700000
14130,6,13,41,18,69700000
14131,37,101,45,67,2840417
14132,37,101,45,67,2840417
14133,37,101,45,67,2840417
14134,37,101,45,67,2840417
14135,37,101,45,67,2840417
14136,37,101,45,67,2840417
14137,176,196,40,45,242374454
14138,176,196,40,45,242374454
14139,176,196,40,45,242374454
14140,176,196,40,45,242374454
14141,176,196,40,45,242374454
14142,176,196,40,45,242374454
14143,176,196,40,45,242374454
14144,176,196,40,45,242374454
14145,81,42,50,41,173585516
14146,81,42,50,41,173585516
14147,81,42,50,41,173585516
14148,81,42,50,41,173585516
14149,81,42,50,41,173585516
14150,81,42,50,41,173585516
14151,81,42,50,41,173585516
14152,81,42,50,41,173585516
14153,176,52,35,16,128300000
14154,176,52,35,16,128300000
14155,176,52,35,16,128300000
14156,176,52,35,16,128300000
14157,176,52,35,16,128300000
14158,176,52,35,16,128300000
14159,176,52,35,16,128300000
14160,176,52,35,16,128300000
14161,176,52,35,16,128300000
14162,7,17,34,25,20259297
14163,7,17,34,25,20259297
14164,7,17,34,25,20259297
14165,7,17,34,25,20259297
14166,7,17,34,25,20259297
14167,7,17,34,25,20259297
14168,7,17,34,25,20259297
14169,77,25,36,43,153665036
14170,77,25,36,43,153665036
14171,77,25,36,43,153665036
14172,77,25,36,43,153665036
14173,77,25,36,43,153665036
14174,77,25,36,43,153665036
14175,55,19,19,15,132541238
14176,55,19,19,15,132541238
14177,55,19,19,15,132541238
14178,55,19,19,15,132541238
14179,55,19,19,15,132541238
14180,55,19,19,15,132541238
14181,55,19,19,15,132541238
14182,38,167,111,16,130727000
14183,38,167,111,16,130727000
14184,38,167,111,16,130727000
14185,38,167,111,16,130727000
14186,38,167,111,16,130727000
14187,38,167,111,16,130727000
14188,38,167,111,16,130727000
14189,38,167,111,16,130727000
14190,38,167,111,16,130727000
14191,12,46,18,47,121697350
14192,12,46,18,47,121697350
14193,12,46,18,47,121697350
14194,12,46,18,47,121697350
14195,12,46,18,47,121697350
14196,12,46,18,47,121697350
14197,12,46,18,47,121697350
14198,12,46,18,47,121697350
14199,12,46,18,47,121697350
14200,12,46,18,47,121697350
14201,12,46,18,47,121697350
14202,12,46,18,47,121697350
14203,36,27,27,33,117224271
14204,36,27,27,33,117224271
14205,36,27,27,33,117224271
14206,36,27,27,33,117224271
14207,36,27,27,33,117224271
14208,36,27,27,33,117224271
14209,36,27,27,33,117224271
14210,36,27,27,33,117224271
14211,36,27,27,33,117224271
14212,36,27,27,33,117224271
14213,36,27,27,33,117224271
14214,36,27,27,33,117224271
14215,36,27,27,33,117224271
14216,36,27,27,33,117224271
14217,8,15,15,8,102922376
14218,8,15,15,8,102922376
14219,8,15,15,8,102922376
14220,8,15,15,8,102922376
14221,8,15,15,8,102922376
14222,8,15,15,8,102922376
14223,8,15,15,8,102922376
14224,8,15,15,8,102922376
14225,45,101,13,7,94497271
14226,45,101,13,7,94497271
14227,45,101,13,7,94497271
14228,45,101,13,7,94497271
14229,45,101,13,7,94497271
14230,45,101,13,7,94497271
14231,45,101,13,7,94497271
14232,55,33,71,10,137387272
14233,55,33,71,10,137387272
14234,55,33,71,10,137387272
14235,55,33,71,10,137387272
14236,55,33,71,10,137387272
14237,55,33,71,10,137387272
14238,55,33,71,10,137387272
14239,55,33,71,10,137387272
14240,55,33,71,10,137387272
14241,55,33,71,10,137387272
14242,46,84,45,27,82301521
14243,46,84,45,27,82301521
14244,46,84,45,27,82301521
14245,46,84,45,27,82301521
14246,46,84,45,27,82301521
14247,46,84,45,27,82301521
14248,46,84,45,27,82301521
14249,46,84,45,27,82301521
14250,17,96,41,34,84518155
14251,17,96,41,34,84518155
14252,17,96,41,34,84518155
14253,17,96,41,34,84518155
14254,17,96,41,34,84518155
14255,17,96,41,34,84518155
14256,17,96,41,34,84518155
14257,17,96,41,34,84518155
14258,44,23,39,43,80050171
14259,44,23,39,43,80050171
14260,44,23,39,43,80050171
14261,44,23,39,43,80050171
14262,44,23,39,43,80050171
14263,44,23,39,43,80050171
14264,44,23,39,43,80050171
14265,44,23,39,43,80050171
14266,78,33,53,16,81257845
14267,78,33,53,16,81257845
14268,78,33,53,16,81257845
14269,78,33,53,16,81257845
14270,78,33,53,16,81257845
14271,78,33,53,16,81257845
14272,78,33,53,16,81257845
14273,78,33,53,16,81257845
14274,78,33,53,16,81257845
14275,65,41,70,44,70360285
14276,65,41,70,44,70360285
14277,65,41,70,44,70360285
14278,65,41,70,44,70360285
14279,65,41,70,44,70360285
14280,65,41,70,44,70360285
14281,65,41,70,44,70360285
14282,65,41,70,44,70360285
14283,46,14,14,14,12831121
14284,46,14,14,14,12831121
14285,46,14,14,14,12831121
14286,46,14,14,14,12831121
14287,46,14,14,14,12831121
14288,46,14,14,14,12831121
14289,46,14,14,14,12831121
14290,25,36,41,33,69148997
14291,25,36,41,33,69148997
14292,25,36,41,33,69148997
14293,25,36,41,33,69148997
14294,25,36,41,33,69148997
14295,25,36,41,33,69148997
14296,38,23,8,39,82624961
14297,38,23,8,39,82624961
14298,38,23,8,39,82624961
14299,38,23,8,39,82624961
14300,38,23,8,39,82624961
14301,38,23,8,39,82624961
14302,38,23,8,39,82624961
14303,38,23,8,39,82624961
14304,34,81,6,6,67325559
14305,34,81,6,6,67325559
14306,34,81,6,6,67325559
14307,34,81,6,6,67325559
14308,34,81,6,6,67325559
14309,34,81,6,6,67325559
14310,16,71,13,5,62933793
14311,16,71,13,5,62933793
14312,16,71,13,5,62933793
14313,16,71,13,5,62933793
14314,16,71,13,5,62933793
14315,14,23,52,23,56667870
14316,14,23,52,23,56667870
14317,14,23,52,23,56667870
14318,14,23,52,23,56667870
14319,14,23,52,23,56667870
14320,14,23,52,23,56667870
14321,14,23,52,23,56667870
14322,14,22,23,7,56398162
14323,14,22,23,7,56398162
14324,14,22,23,7,56398162
14325,14,22,23,7,56398162
14326,14,22,23,7,56398162
14327,14,22,23,7,56398162
14328,14,22,23,7,56398162
14329,75,45,52,30,60072596
14330,75,45,52,30,60072596
14331,75,45,52,30,60072596
14332,75,45,52,30,60072596
14333,75,45,52,30,60072596
14334,75,45,52,30,60072596
14335,75,45,52,30,60072596
14336,75,45,52,30,60072596
14337,75,45,52,30,60072596
14338,75,45,52,30,60072596
14339,75,45,52,30,60072596
14340,113,287,69,34,56362352
14341,113,287,69,34,56362352
14342,113,287,69,34,56362352
14343,113,287,69,34,56362352
14344,113,287,69,34,56362352
14345,113,287,69,34,56362352
14346,6,27,13,12,56154094
14347,6,27,13,12,56154094
14348,6,27,13,12,56154094
14349,6,27,13,12,56154094
14350,6,27,13,12,56154094
14351,6,27,13,12,56154094
14352,75,29,47,16,65623128
14353,75,29,47,16,65623128
14354,75,29,47,16,65623128
14355,75,29,47,16,65623128
14356,75,29,47,16,65623128
14357,75,29,47,16,65623128
14358,75,29,47,16,65623128
14359,75,29,47,16,65623128
14360,75,29,47,16,65623128
14361,75,29,47,16,65623128
14362,30,121,98,134,55461307
14363,30,121,98,134,55461307
14364,30,121,98,134,55461307
14365,30,121,98,134,55461307
14366,30,121,98,134,55461307
14367,30,121,98,134,55461307
14368,30,121,98,134,55461307
14369,30,121,98,134,55461307
14370,30,121,98,134,55461307
14371,30,121,98,134,55461307
14372,7,51,61,87,48546578
14373,7,51,61,87,48546578
14374,7,51,61,87,48546578
14375,7,51,61,87,48546578
14376,7,51,61,87,48546578
14377,7,51,61,87,48546578
14378,7,51,61,87,48546578
14379,8,41,29,27,48423368
14380,8,41,29,27,48423368
14381,8,41,29,27,48423368
14382,8,41,29,27,48423368
14383,8,41,29,27,48423368
14384,8,41,29,27,48423368
14385,8,41,29,27,48423368
14386,8,41,29,27,48423368
14387,8,75,179,38,52066000
14388,8,75,179,38,52066000
14389,8,75,179,38,52066000
14390,8,75,179,38,52066000
14391,8,75,179,38,52066000
14392,8,75,179,38,52066000
14393,8,75,179,38,52066000
14394,8,75,179,38,52066000
14395,6,61,6,21,47887943
14396,6,61,6,21,47887943
14397,6,61,6,21,47887943
14398,6,61,6,21,47887943
14399,6,61,6,21,47887943
14400,6,61,6,21,47887943
14401,19,12,5,5,46363118
14402,19,12,5,5,46363118
14403,19,12,5,5,46363118
14404,19,12,5,5,46363118
14405,19,12,5,5,46363118
14406,5,84,43,5,47852604
14407,5,84,43,5,47852604
14408,5,84,43,5,47852604
14409,5,84,43,5,47852604
14410,5,84,43,5,47852604
14411,9,18,24,9,45542421
14412,9,18,24,9,45542421
14413,9,18,24,9,45542421
14414,9,18,24,9,45542421
14415,9,18,24,9,45542421
14416,9,18,24,9,45542421
14417,9,18,24,9,45542421
14418,9,18,24,9,45542421
14419,9,18,24,9,45542421
14420,53,51,40,6,41573740
14421,53,51,40,6,41573740
14422,53,51,40,6,41573740
14423,53,51,40,6,41573740
14424,53,51,40,6,41573740
14425,53,51,40,6,41573740
14426,23,98,16,17,42652003
14427,23,98,16,17,42652003
14428,23,98,16,17,42652003
14429,23,98,16,17,42652003
14430,23,98,16,17,42652003
14431,23,98,16,17,42652003
14432,23,98,16,17,42652003
14433,21,30,61,87,39737645
14434,21,30,61,87,39737645
14435,21,30,61,87,39737645
14436,21,30,61,87,39737645
14437,21,30,61,87,39737645
14438,22,33,72,16,37567440
14439,22,33,72,16,37567440
14440,22,33,72,16,37567440
14441,22,33,72,16,37567440
14442,22,33,72,16,37567440
14443,22,33,72,16,37567440
14444,22,33,72,16,37567440
14445,22,33,72,16,37567440
14446,13,66,6,6,44988180
14447,13,66,6,6,44988180
14448,13,66,6,6,44988180
14449,13,66,6,6,44988180
14450,13,66,6,6,44988180
14451,13,66,6,6,44988180
14452,20,98,12,12,39263506
14453,20,98,12,12,39263506
14454,20,98,12,12,39263506
14455,20,98,12,12,39263506
14456,20,98,12,12,39263506
14457,20,98,12,12,39263506
14458,20,98,12,12,39263506
14459,12,64,23,15,39143839
14460,12,64,23,15,39143839
14461,12,64,23,15,39143839
14462,12,64,23,15,39143839
14463,12,64,23,15,39143839
14464,12,64,23,15,39143839
14465,12,64,23,15,39143839
14466,20,9,14,19,37672350
14467,20,9,14,19,37672350
14468,20,9,14,19,37672350
14469,20,9,14,19,37672350
14470,20,9,14,19,37672350
14471,20,9,14,19,37672350
14472,20,9,14,19,37672350
14473,20,9,14,19,37672350
14474,20,9,14,19,37672350
14475,31,171,49,9,38037513
14476,31,171,49,9,38037513
14477,31,171,49,9,38037513
14478,31,171,49,9,38037513
14479,31,171,49,9,38037513
14480,31,171,49,9,38037513
14481,31,171,49,9,38037513
14482,31,171,49,9,38037513
14483,31,171,49,9,38037513
14484,86,194,58,91,37442180
14485,86,194,58,91,37442180
14486,86,194,58,91,37442180
14487,86,194,58,91,37442180
14488,86,194,58,91,37442180
14489,20,5,5,5,35596227
14490,20,5,5,5,35596227
14491,20,5,5,5,35596227
14492,20,5,5,5,35596227
14493,20,5,5,5,35596227
14494,6,17,11,57,35422828
14495,6,17,11,57,35422828
14496,6,17,11,57,35422828
14497,6,17,11,57,35422828
14498,6,17,11,57,35422828
14499,6,17,11,57,35422828
14500,21,49,14,5,36658108
14501,21,49,14,5,36658108
14502,21,49,14,5,36658108
14503,21,49,14,5,36658108
14504,21,49,14,5,36658108
14505,45,220,7,7,34300771
14506,45,220,7,7,34300771
14507,45,220,7,7,34300771
14508,45,220,7,7,34300771
14509,45,220,7,7,34300771
14510,45,220,7,7,34300771
14511,45,220,7,7,34300771
14512,88,58,27,20,34290142
14513,88,58,27,20,34290142
14514,88,58,27,20,34290142
14515,88,58,27,20,34290142
14516,88,58,27,20,34290142
14517,88,58,27,20,34290142
14518,88,58,27,20,34290142
14519,88,58,27,20,34290142
14520,88,58,27,20,34290142
14521,5,162,144,17,33422556
14522,5,162,144,17,33422556
14523,5,162,144,17,33422556
14524,5,162,144,17,33422556
14525,5,162,144,17,33422556
14526,20,6,19,20,32774834
14527,20,6,19,20,32774834
14528,20,6,19,20,32774834
14529,20,6,19,20,32774834
14530,20,6,19,20,32774834
14531,20,6,19,20,32774834
14532,12,17,5,5,34334256
14533,12,17,5,5,34334256
14534,12,17,5,5,34334256
14535,12,17,5,5,34334256
14536,12,17,5,5,34334256
14537,27,7,76,53,32051917
14538,27,7,76,53,32051917
14539,27,7,76,53,32051917
14540,27,7,76,53,32051917
14541,27,7,76,53,32051917
14542,27,7,76,53,32051917
14543,27,7,76,53,32051917
14544,51,5,38,37,32014289
14545,51,5,38,37,32014289
14546,51,5,38,37,32014289
14547,51,5,38,37,32014289
14548,51,5,38,37,32014289
14549,42,185,47,12,31838002
14550,42,185,47,12,31838002
14551,42,185,47,12,31838002
14552,42,185,47,12,31838002
14553,42,185,47,12,31838002
14554,32,6,6,6,36874745
14555,32,6,6,6,36874745
14556,32,6,6,6,36874745
14557,32,6,6,6,36874745
14558,32,6,6,6,36874745
14559,32,6,6,6,36874745
14560,15,23,21,9,30079316
14561,15,23,21,9,30079316
14562,15,23,21,9,30079316
14563,15,23,21,9,30079316
14564,15,23,21,9,30079316
14565,15,23,21,9,30079316
14566,15,23,21,9,30079316
14567,15,23,21,9,30079316
14568,15,23,21,9,30079316
14569,7,25,87,37,35033759
14570,7,25,87,37,35033759
14571,7,25,87,37,35033759
14572,7,25,87,37,35033759
14573,7,25,87,37,35033759
14574,7,25,87,37,35033759
14575,7,25,87,37,35033759
14576,8,245,44,8,29753944
14577,8,245,44,8,29753944
14578,8,245,44,8,29753944
14579,8,245,44,8,29753944
14580,8,245,44,8,29753944
14581,8,245,44,8,29753944
14582,8,245,44,8,29753944
14583,8,245,44,8,29753944
14584,17,65,23,22,29062561
14585,17,65,23,22,29062561
14586,17,65,23,22,29062561
14587,17,65,23,22,29062561
14588,17,65,23,22,29062561
14589,17,65,23,22,29062561
14590,17,65,23,22,29062561
14591,17,65,23,22,29062561
14592,17,65,23,22,29062561
14593,17,65,23,22,29062561
14594,17,65,23,22,29062561
14595,17,65,23,22,29062561
14596,24,179,8,8,31146570
14597,24,179,8,8,31146570
14598,24,179,8,8,31146570
14599,24,179,8,8,31146570
14600,24,179,8,8,31146570
14601,24,179,8,8,31146570
14602,24,179,8,8,31146570
14603,24,179,8,8,31146570
14604,59,26,71,15,27277055
14605,59,26,71,15,27277055
14606,59,26,71,15,27277055
14607,59,26,71,15,27277055
14608,59,26,71,15,27277055
14609,59,26,71,15,27277055
14610,59,26,71,15,27277055
14611,59,26,71,15,27277055
14612,59,26,71,15,27277055
14613,9,24,9,9,26876529
14614,9,24,9,9,26876529
14615,9,24,9,9,26876529
14616,9,24,9,9,26876529
14617,9,24,9,9,26876529
14618,9,24,9,9,26876529
14619,9,24,9,9,26876529
14620,9,24,9,9,26876529
14621,9,24,9,9,26876529
14622,14,55,64,60,53146000
14623,14,55,64,60,53146000
14624,14,55,64,60,53146000
14625,14,55,64,60,53146000
14626,14,55,64,60,53146000
14627,14,55,64,60,53146000
14628,14,55,64,60,53146000
14629,42,164,31,34,30028592
14630,42,164,31,34,30028592
14631,42,164,31,34,30028592
14632,42,164,31,34,30028592
14633,42,164,31,34,30028592
14634,42,164,31,34,30028592
14635,42,164,31,34,30028592
14636,32,150,177,179,34126138
14637,32,150,177,179,34126138
14638,32,150,177,179,34126138
14639,32,150,177,179,34126138
14640,32,150,177,179,34126138
14641,32,150,177,179,34126138
14642,32,150,177,179,34126138
14643,32,150,177,179,34126138
14644,32,150,177,179,34126138
14645,40,101,11,12,25677801
14646,40,101,11,12,25677801
14647,40,101,11,12,25677801
14648,40,101,11,12,25677801
14649,40,101,11,12,25677801
14650,58,171,101,24,26415649
14651,58,171,101,24,26415649
14652,58,171,101,24,26415649
14653,58,171,101,24,26415649
14654,58,171,101,24,26415649
14655,58,171,101,24,26415649
14656,27,18,9,9,26003149
14657,27,18,9,9,26003149
14658,27,18,9,9,26003149
14659,27,18,9,9,26003149
14660,27,18,9,9,26003149
14661,27,18,9,9,26003149
14662,27,18,9,9,26003149
14663,27,18,9,9,26003149
14664,27,18,9,9,26003149
14665,27,13,33,33,25584685
