,director_name,actor_1,actor_2,actor_3,plot_keywords,gross
11994,101,277,19,1080,memory,14337579.0
11995,101,277,19,1080,murder,14337579.0
11996,101,277,19,1080,neo,14337579.0
11997,101,277,19,1080,noir,14337579.0
11998,101,277,19,1080,retrofuturism,14337579.0
11999,101,277,19,1080,tech,14337579.0
12000,734,75,148,1300,duchess,13823741.0
12001,734,75,148,1300,duke,13823741.0
12002,734,75,148,1300,heir,13823741.0
12003,734,75,148,1300,infidelity,13823741.0
12004,734,75,148,1300,marriage,13823741.0
12005,735,70,1116,1301,bank,10297897.0
12006,735,70,1116,1301,robber,10297897.0
12007,735,70,1116,1301,brother,10297897.0
12008,735,70,1116,1301,relationship,10297897.0
12009,735,70,1116,1301,crime,10297897.0
12010,735,70,1116,1301,spree,10297897.0
12011,735,70,1116,1301,explosive,10297897.0
12012,735,70,1116,1301,train,10297897.0
12013,563,69,90,1302,death,13248477.0
12014,563,69,90,1302,fear,13248477.0
12015,563,69,90,1302,hairy,13248477.0
12016,563,69,90,1302,chest,13248477.0
12017,563,69,90,1302,social,13248477.0
12018,563,69,90,1302,worker,13248477.0
12019,563,69,90,1302,spinning,13248477.0
12020,563,69,90,1302,chair,13248477.0
12021,736,674,1082,1303,fbi,8712564.0
12022,736,674,1082,1303,agent,8712564.0
12023,736,674,1082,1303,murder,8712564.0
12024,736,674,1082,1303,salesman,8712564.0
12025,736,674,1082,1303,serial,8712564.0
12026,736,674,1082,1303,killer,8712564.0
12027,737,47,375,607,adopted,7486906.0
12028,737,47,375,607,son,7486906.0
12029,737,47,375,607,adoption,7486906.0
12030,737,47,375,607,boy,7486906.0
12031,737,47,375,607,mars,7486906.0
12032,737,47,375,607,the,7486906.0
12033,737,47,375,607,planet,7486906.0
12034,737,47,375,607,widower,7486906.0
12035,410,428,1117,1050,2010s,38536376.0
12036,410,428,1117,1050,3,38536376.0
12037,410,428,1117,1050,dimensional,38536376.0
12038,410,428,1117,1050,breath,38536376.0
12039,410,428,1117,1050,holding,38536376.0
12040,410,428,1117,1050,contest,38536376.0
12041,410,428,1117,1050,child,38536376.0
12042,410,428,1117,1050,spy,38536376.0
12043,410,428,1117,1050,spy,38536376.0
12044,738,208,464,1304,death,41008532.0
12045,738,208,464,1304,hostage,41008532.0
12046,738,208,464,1304,money,41008532.0
12047,738,208,464,1304,shot,41008532.0
12048,738,208,464,1304,the,41008532.0
12049,738,208,464,1304,chest,41008532.0
12050,738,208,464,1304,heart,41008532.0
12051,621,675,1118,1305,american,5204007.0
12052,621,675,1118,1305,the,5204007.0
12053,621,675,1118,1305,uk,5204007.0
12054,621,675,1118,1305,drug,5204007.0
12055,621,675,1118,1305,lord,5204007.0
12056,621,675,1118,1305,drugs,5204007.0
12057,621,675,1118,1305,gangster,5204007.0
12058,621,675,1118,1305,organized,5204007.0
12059,621,675,1118,1305,crime,5204007.0
12060,128,150,86,1304,gay,4485485.0
12061,128,150,86,1304,interest,4485485.0
12062,128,150,86,1304,lead,4485485.0
12063,128,150,86,1304,character,4485485.0
12064,128,150,86,1304,republican,4485485.0
12065,128,150,86,1304,homosexual,4485485.0
12066,128,150,86,1304,neighbor,4485485.0
12067,193,267,45,1306,fbi,4476235.0
12068,193,267,45,1306,group,4476235.0
12069,193,267,45,1306,island,4476235.0
12070,193,267,45,1306,serial,4476235.0
12071,193,267,45,1306,killer,4476235.0
12072,193,267,45,1306,training,4476235.0
12073,266,150,632,1307,actor,1089365.0
12074,266,150,632,1307,agent,1089365.0
12075,266,150,632,1307,beard,1089365.0
12076,266,150,632,1307,cannes,1089365.0
12077,266,150,632,1307,hollywood,1089365.0
12078,576,271,122,1308,eiffel,763044.0
12079,576,271,122,1308,tower,763044.0
12080,576,271,122,1308,nazi,763044.0
12081,576,271,122,1308,police,763044.0
12082,576,271,122,1308,ritual,763044.0
12083,576,271,122,1308,stew,763044.0
12084,277,676,1119,436,cell,20819129.0
12085,277,676,1119,436,phone,20819129.0
12086,277,676,1119,436,hostage,20819129.0
12087,277,676,1119,436,mall,20819129.0
12088,277,676,1119,436,security,20819129.0
12089,277,676,1119,436,guard,20819129.0
12090,277,676,1119,436,text,20819129.0
12091,277,676,1119,436,messaging,20819129.0
12092,190,149,1120,658,body,110222438.0
12093,190,149,1120,658,swap,110222438.0
12094,190,149,1120,658,camera,110222438.0
12095,190,149,1120,658,shot,110222438.0
12096,190,149,1120,658,feet,110222438.0
12097,190,149,1120,658,foot,110222438.0
12098,190,149,1120,658,closeup,110222438.0
12099,190,149,1120,658,reference,110222438.0
12100,190,149,1120,658,keith,110222438.0
12101,190,149,1120,658,richards,110222438.0
12102,190,149,1120,658,the,110222438.0
12103,190,149,1120,658,rolling,110222438.0
12104,190,149,1120,658,stones,110222438.0
12105,276,237,492,1309,40,109243478.0
12106,276,237,492,1309,year,109243478.0
12107,276,237,492,1309,old,109243478.0
12108,276,237,492,1309,car,109243478.0
12109,276,237,492,1309,accident,109243478.0
12110,276,237,492,1309,cheating,109243478.0
12111,276,237,492,1309,girlfriend,109243478.0
12112,276,237,492,1309,collection,109243478.0
12113,276,237,492,1309,porno,109243478.0
12114,276,237,492,1309,movie,109243478.0
12115,385,360,1121,1310,actor,100241322.0
12116,385,360,1121,1310,audition,100241322.0
12117,385,360,1121,1310,muse,100241322.0
12118,385,360,1121,1310,playwright,100241322.0
12119,385,360,1121,1310,theater,100241322.0
12120,739,21,1122,1311,drug,25977365.0
12121,739,21,1122,1311,dealer,25977365.0
12122,739,21,1122,1311,ex,25977365.0
12123,739,21,1122,1311,cop,25977365.0
12124,739,21,1122,1311,murder,25977365.0
12125,739,21,1122,1311,wife,25977365.0
12126,739,21,1122,1311,revenge,25977365.0
12127,739,21,1122,1311,violence,25977365.0
12128,236,225,534,1312,astoria,91457688.0
12129,236,225,534,1312,kindergarten,91457688.0
12130,236,225,534,1312,teacher,91457688.0
12131,236,225,534,1312,school,91457688.0
12132,236,225,534,1312,teacher,91457688.0
12133,460,174,630,1313,murder,87341380.0
12134,460,174,630,1313,paranoia,87341380.0
12135,460,174,630,1313,process,87341380.0
12136,460,174,630,1313,server,87341380.0
12137,460,174,630,1313,roach,87341380.0
12138,460,174,630,1313,stoner,87341380.0
12139,268,307,170,1314,based,65703412.0
12140,268,307,170,1314,fairy,65703412.0
12141,268,307,170,1314,tale,65703412.0
12142,268,307,170,1314,bechdel,65703412.0
12143,268,307,170,1314,test,65703412.0
12144,268,307,170,1314,passed,65703412.0
12145,268,307,170,1314,cinderella,65703412.0
12146,268,307,170,1314,leonardo,65703412.0
12147,268,307,170,1314,da,65703412.0
12148,268,307,170,1314,vinci,65703412.0
12149,249,215,1123,1315,boss,58328680.0
12150,249,215,1123,1315,cattle,58328680.0
12151,249,215,1123,1315,cowboy,58328680.0
12152,249,215,1123,1315,rancher,58328680.0
12153,249,215,1123,1315,violence,58328680.0
12154,128,208,288,1161,childhood,61490000.0
12155,128,208,288,1161,trauma,61490000.0
12156,128,208,288,1161,death,61490000.0
12157,128,208,288,1161,medical,61490000.0
12158,128,208,288,1161,student,61490000.0
12159,128,208,288,1161,memory,61490000.0
12160,128,208,288,1161,experience,61490000.0
12161,716,677,1124,1316,airborne,50800000.0
12162,716,677,1124,1316,troops,50800000.0
12163,716,677,1124,1316,allies,50800000.0
12164,716,677,1124,1316,operation,50800000.0
12165,716,677,1124,1316,market,50800000.0
12166,716,677,1124,1316,garden,50800000.0
12167,716,677,1124,1316,panzer,50800000.0
12168,716,677,1124,1316,paratrooper,50800000.0
12169,528,678,1125,1317,airport,57859105.0
12170,528,678,1125,1317,flight,57859105.0
12171,528,678,1125,1317,hotel,57859105.0
12172,528,678,1125,1317,manager,57859105.0
12173,528,678,1125,1317,plane,57859105.0
12174,486,679,1126,1318,car,46455802.0
12175,486,679,1126,1318,accident,46455802.0
12176,486,679,1126,1318,death,46455802.0
12177,486,679,1126,1318,freak,46455802.0
12178,486,679,1126,1318,hospital,46455802.0
12179,486,679,1126,1318,premonition,46455802.0
12180,364,177,844,540,baby,45506619.0
12181,364,177,844,540,bank,45506619.0
12182,364,177,844,540,blind,45506619.0
12183,364,177,844,540,prophet,45506619.0
12184,364,177,844,540,convict,45506619.0
12185,364,177,844,540,sirens,45506619.0
12186,367,176,1127,1031,angel,40168080.0
12187,367,176,1127,1031,diner,40168080.0
12188,367,176,1127,1031,faith,40168080.0
12189,367,176,1127,1031,human,40168080.0
12190,367,176,1127,1031,race,40168080.0
12191,367,176,1127,1031,religious,40168080.0
12192,26,132,1128,246,american,49874933.0
12193,26,132,1128,246,dream,49874933.0
12194,26,132,1128,246,bodybuilder,49874933.0
12195,26,132,1128,246,money,49874933.0
12196,26,132,1128,246,punch,49874933.0
12197,26,132,1128,246,the,49874933.0
12198,26,132,1128,246,camera,49874933.0
12199,26,132,1128,246,reference,49874933.0
12200,26,132,1128,246,julia,49874933.0
12201,26,132,1128,246,roberts,49874933.0
12202,159,58,672,1319,company,45489752.0
12203,159,58,672,1319,corporate,45489752.0
12204,159,58,672,1319,takeover,45489752.0
12205,159,58,672,1319,executive,45489752.0
12206,159,58,672,1319,magazine,45489752.0
12207,159,58,672,1319,new,45489752.0
12208,159,58,672,1319,boss,45489752.0
12209,287,262,1129,1320,frozen,36985501.0
12210,287,262,1129,1320,time,36985501.0
12211,287,262,1129,1320,stopped,36985501.0
12212,287,262,1129,1320,freeze,36985501.0
12213,287,262,1129,1320,watch,36985501.0
12214,287,262,1129,1320,wristwatch,36985501.0
12215,310,545,1130,1321,1880s,33200000.0
12216,310,545,1130,1321,kiss,33200000.0
12217,310,545,1130,1321,small,33200000.0
12218,310,545,1130,1321,town,33200000.0
12219,310,545,1130,1321,table,33200000.0
12220,310,545,1130,1321,broken,33200000.0
12221,310,545,1130,1321,fight,33200000.0
12222,310,545,1130,1321,wild,33200000.0
12223,310,545,1130,1321,west,33200000.0
12224,461,126,318,1322,afghanistan,28501651.0
12225,461,126,318,1322,death,28501651.0
12226,461,126,318,1322,soldier,28501651.0
12227,461,126,318,1322,presumed,28501651.0
12228,461,126,318,1322,dead,28501651.0
12229,461,126,318,1322,prisoner,28501651.0
12230,461,126,318,1322,war,28501651.0
12231,461,126,318,1322,trauma,28501651.0
12232,740,680,1016,104,chase,23222861.0
12233,740,680,1016,104,evil,23222861.0
12234,740,680,1016,104,scientist,23222861.0
12235,740,680,1016,104,gadget,23222861.0
12236,740,680,1016,104,mind,23222861.0
12237,740,680,1016,104,control,23222861.0
12238,740,680,1016,104,tough,23222861.0
12239,740,680,1016,104,girl,23222861.0
12240,282,150,384,1323,expecting,54540525.0
12241,282,150,384,1323,kiss,54540525.0
12242,282,150,384,1323,new,54540525.0
12243,282,150,384,1323,year,54540525.0
12244,282,150,384,1323,year's,54540525.0
12245,282,150,384,1323,eve,54540525.0
12246,282,150,384,1323,singer,54540525.0
12247,741,59,1131,1324,delaware,16252765.0
12248,741,59,1131,1324,erotica,16252765.0
12249,741,59,1131,1324,money,16252765.0
12250,741,59,1131,1324,pursuit,16252765.0
12251,741,59,1131,1324,sex,16252765.0
12252,741,59,1131,1324,scene,16252765.0
12253,433,681,1132,1325,mask,16005978.0
12254,433,681,1132,1325,murder,16005978.0
12255,433,681,1132,1325,newspaper,16005978.0
12256,433,681,1132,1325,poem,16005978.0
12257,433,681,1132,1325,serial,16005978.0
12258,433,681,1132,1325,killer,16005978.0
12259,361,682,380,1326,mayor,14469428.0
12260,361,682,380,1326,pink,14469428.0
12261,361,682,380,1326,panties,14469428.0
12262,361,682,380,1326,upskirt,14469428.0
12263,361,682,380,1326,white,14469428.0
12264,361,682,380,1326,yellow,14469428.0
12265,742,683,291,1327,cave,13829734.0
12266,742,683,291,1327,highlander,13829734.0
12267,742,683,291,1327,illusion,13829734.0
12268,742,683,291,1327,immortal,13829734.0
12269,742,683,291,1327,japan,13829734.0
12270,743,684,402,1147,diamond,1075288.0
12271,743,684,402,1147,necklace,1075288.0
12272,743,684,402,1147,safecracker,1075288.0
12273,743,684,402,1147,wine,1075288.0
12274,743,684,402,1147,dealer,1075288.0
12275,664,685,838,745,efficiency,7496522.0
12276,664,685,838,745,expert,7496522.0
12277,664,685,838,745,insurance,7496522.0
12278,664,685,838,745,investigator,7496522.0
12279,664,685,838,745,magician,7496522.0
12280,664,685,838,745,scorpion,7496522.0
12281,664,685,838,745,thief,7496522.0
12282,744,686,1133,1328,dolphin,20047715.0
12283,744,686,1133,1328,florida,20047715.0
12284,744,686,1133,1328,keys,20047715.0
12285,744,686,1133,1328,summer,20047715.0
12286,744,686,1133,1328,vomiting,20047715.0
12287,219,31,1134,162,cancer,12276810.0
12288,219,31,1134,162,elderly,12276810.0
12289,219,31,1134,162,man,12276810.0
12290,219,31,1134,162,funeral,12276810.0
12291,219,31,1134,162,medical,12276810.0
12292,219,31,1134,162,transhumanism,12276810.0
12293,745,573,377,1329,death,33565375.0
12294,745,573,377,1329,diplomat,33565375.0
12295,745,573,377,1329,doctor,33565375.0
12296,745,573,377,1329,kenya,33565375.0
12297,745,573,377,1329,murder,33565375.0
12298,278,687,1135,1330,anti,499263.0
12299,278,687,1135,1330,semitism,499263.0
12300,278,687,1135,1330,cult,499263.0
12301,278,687,1135,1330,film,499263.0
12302,278,687,1135,1330,grindhouse,499263.0
12303,278,687,1135,1330,suffering,499263.0
12304,278,687,1135,1330,torture,499263.0
12305,121,83,1136,1331,actor,219200000.0
12306,121,83,1136,1331,based,219200000.0
12307,121,83,1136,1331,novel,219200000.0
12308,121,83,1136,1331,fancy,219200000.0
12309,121,83,1136,1331,restaurant,219200000.0
12310,121,83,1136,1331,male,219200000.0
12311,121,83,1136,1331,playing,219200000.0
12312,121,83,1136,1331,a,219200000.0
12313,121,83,1136,1331,female,219200000.0
12314,121,83,1136,1331,character,219200000.0
12315,121,83,1136,1331,party,219200000.0
12316,266,55,664,1332,buick,172825435.0
12317,266,55,664,1332,convertible,172825435.0
12318,266,55,664,1332,last,172825435.0
12319,266,55,664,1332,will,172825435.0
12320,266,55,664,1332,and,172825435.0
12321,266,55,664,1332,testament,172825435.0
12322,266,55,664,1332,savant,172825435.0
12323,266,55,664,1332,travel,172825435.0
12324,315,284,1137,1333,gang,148085755.0
12325,315,284,1137,1333,rape,148085755.0
12326,315,284,1137,1333,hmong,148085755.0
12327,315,284,1137,1333,teenager,148085755.0
12328,315,284,1137,1333,widower,148085755.0
12329,75,108,167,530,bible,25517500.0
12330,75,108,167,530,cabinet,25517500.0
12331,75,108,167,530,meeting,25517500.0
12332,75,108,167,530,dog,25517500.0
12333,75,108,167,530,drinking,25517500.0
12334,75,108,167,530,family,25517500.0
12335,75,108,167,530,relationships,25517500.0
12336,417,21,1071,621,agent,145000989.0
12337,417,21,1071,621,cia,145000989.0
12338,417,21,1071,621,france,145000989.0
12339,417,21,1071,621,rescue,145000989.0
12340,417,21,1071,621,teenage,145000989.0
12341,417,21,1071,621,abduction,145000989.0
12342,746,688,1138,1334,adultery,26761283.0
12343,746,688,1138,1334,based,26761283.0
12344,746,688,1138,1334,novel,26761283.0
12345,746,688,1138,1334,heart,26761283.0
12346,746,688,1138,1334,transplant,26761283.0
12347,746,688,1138,1334,infidelity,26761283.0
12348,746,688,1138,1334,protective,26761283.0
12349,746,688,1138,1334,male,26761283.0
12350,202,418,402,1335,bodyguard,121945720.0
12351,202,418,402,1335,manager,121945720.0
12352,202,418,402,1335,pop,121945720.0
12353,202,418,402,1335,singer,121945720.0
12354,202,418,402,1335,secret,121945720.0
12355,202,418,402,1335,service,121945720.0
12356,202,418,402,1335,agent,121945720.0
12357,202,418,402,1335,singer,121945720.0
12358,37,21,1139,1336,german,96067179.0
12359,37,21,1139,1336,soldier,96067179.0
12360,37,21,1139,1336,jew,96067179.0
12361,37,21,1139,1336,jewish,96067179.0
12362,37,21,1139,1336,nazi,96067179.0
12363,684,15,37,1337,black,169705587.0
12364,684,15,37,1337,servant,169705587.0
12365,684,15,37,1337,chocolate,169705587.0
12366,684,15,37,1337,pie,169705587.0
12367,684,15,37,1337,jackson,169705587.0
12368,684,15,37,1337,mississippi,169705587.0
12369,684,15,37,1337,maid,169705587.0
12370,684,15,37,1337,writing,169705587.0
12371,684,15,37,1337,a,169705587.0
12372,684,15,37,1337,novel,169705587.0
12373,108,37,1140,1338,computer,3254172.0
12374,108,37,1140,1338,hacker,3254172.0
12375,108,37,1140,1338,internet,3254172.0
12376,108,37,1140,1338,news,3254172.0
12377,108,37,1140,1338,leak,3254172.0
12378,108,37,1140,1338,whistleblowing,3254172.0
12379,108,37,1140,1338,wikileaks,3254172.0
12380,148,211,312,1007,ghost,84185387.0
12381,148,211,312,1007,masked,84185387.0
12382,148,211,312,1007,villain,84185387.0
12383,148,211,312,1007,monster,84185387.0
12384,148,211,312,1007,museum,84185387.0
12385,148,211,312,1007,tv,84185387.0
12386,621,689,1141,1339,elm,82163317.0
12387,621,689,1141,1339,street,82163317.0
12388,621,689,1141,1339,freddy,82163317.0
12389,621,689,1141,1339,krueger,82163317.0
12390,621,689,1141,1339,jason,82163317.0
12391,621,689,1141,1339,voorhees,82163317.0
12392,621,689,1141,1339,serial,82163317.0
12393,621,689,1141,1339,killer,82163317.0
12394,621,689,1141,1339,slasher,82163317.0
12395,488,175,1142,1153,alien,80920948.0
12396,488,175,1142,1153,boy,80920948.0
12397,488,175,1142,1153,genius,80920948.0
12398,488,175,1142,1153,children,80920948.0
12399,488,175,1142,1153,genius,80920948.0
12400,488,175,1142,1153,rescue,80920948.0
12401,56,690,1143,1340,brooklyn,80034302.0
12402,56,690,1143,1340,new,80034302.0
12403,56,690,1143,1340,york,80034302.0
12404,56,690,1143,1340,city,80034302.0
12405,56,690,1143,1340,found,80034302.0
12406,56,690,1143,1340,footage,80034302.0
12407,56,690,1143,1340,night,80034302.0
12408,56,690,1143,1340,vision,80034302.0
12409,56,690,1143,1340,statue,80034302.0
12410,56,690,1143,1340,liberty,80034302.0
12411,56,690,1143,1340,subway,80034302.0
12412,56,690,1143,1340,tunnel,80034302.0
12413,747,691,1144,1341,chop,78656813.0
12414,747,691,1144,1341,socky,78656813.0
12415,747,691,1144,1341,mutant,78656813.0
12416,747,691,1144,1341,ninja,78656813.0
12417,747,691,1144,1341,shredder,78656813.0
12418,747,691,1144,1341,turtle,78656813.0
12419,201,150,1145,1342,corrupt,76270454.0
12420,201,150,1145,1342,judge,76270454.0
12421,201,150,1145,1342,tax,76270454.0
12422,201,150,1145,1342,evasion,76270454.0
12423,201,150,1145,1342,tough,76270454.0
12424,201,150,1145,1342,cop,76270454.0
12425,201,150,1145,1342,white,76270454.0
12426,201,150,1145,1342,suit,76270454.0
12427,201,150,1145,1342,year,76270454.0
12428,201,150,1145,1342,1930,76270454.0
12429,586,43,256,1343,coin,74273505.0
12430,586,43,256,1343,toss,74273505.0
12431,586,43,256,1343,desert,74273505.0
12432,586,43,256,1343,sheriff,74273505.0
12433,586,43,256,1343,texas,74273505.0
12434,586,43,256,1343,tracking,74273505.0
12435,586,43,256,1343,device,74273505.0
12436,130,692,1146,1344,gunfight,134141530.0
12437,130,692,1146,1344,outrunning,134141530.0
12438,130,692,1146,1344,explosion,134141530.0
12439,130,692,1146,1344,police,134141530.0
12440,130,692,1146,1344,security,134141530.0
12441,130,692,1146,1344,guard,134141530.0
12442,130,692,1146,1344,street,134141530.0
12443,130,692,1146,1344,shootout,134141530.0
12444,748,279,651,1345,american,71500556.0
12445,748,279,651,1345,actress,71500556.0
12446,748,279,651,1345,playing,71500556.0
12447,748,279,651,1345,british,71500556.0
12448,748,279,651,1345,character,71500556.0
12449,748,279,651,1345,book,71500556.0
12450,748,279,651,1345,publishing,71500556.0
12451,748,279,651,1345,calorie,71500556.0
12452,748,279,651,1345,counting,71500556.0
12453,748,279,651,1345,employer,71500556.0
12454,748,279,651,1345,employee,71500556.0
12455,748,279,651,1345,relationship,71500556.0
12456,748,279,651,1345,rabbit,71500556.0
12457,748,279,651,1345,costume,71500556.0
12458,617,693,1147,1346,chocolate,71309760.0
12459,617,693,1147,1346,shop,71309760.0
12460,617,693,1147,1346,food,71309760.0
12461,617,693,1147,1346,france,71309760.0
12462,617,693,1147,1346,village,71309760.0
12463,749,694,292,1347,animal,89808372.0
12464,749,694,292,1347,rights,89808372.0
12465,749,694,292,1347,congresswoman,89808372.0
12466,749,694,292,1347,doorman,89808372.0
12467,749,694,292,1347,transvestism,89808372.0
12468,749,694,292,1347,washington,89808372.0
12469,749,694,292,1347,d.c.,89808372.0
12470,432,695,1148,125,chores,77264926.0
12471,432,695,1148,125,father,77264926.0
12472,432,695,1148,125,figure,77264926.0
12473,432,695,1148,125,helicopter,77264926.0
12474,432,695,1148,125,parents,77264926.0
12475,432,695,1148,125,laws,77264926.0
12476,432,695,1148,125,punishment,77264926.0
12477,236,126,1149,1068,ex,70625986.0
12478,236,126,1149,1068,girlfriend,70625986.0
12479,236,126,1149,1068,funeral,70625986.0
12480,236,126,1149,1068,hospital,70625986.0
12481,236,126,1149,1068,male,70625986.0
12482,236,126,1149,1068,objectification,70625986.0
12483,236,126,1149,1068,summer,70625986.0
12484,236,126,1149,1068,camp,70625986.0
12485,499,262,1150,1348,cigar,56505065.0
12486,499,262,1150,1348,smoking,56505065.0
12487,499,262,1150,1348,cowboy,56505065.0
12488,499,262,1150,1348,duel,56505065.0
12489,499,262,1150,1348,outlaw,56505065.0
12490,499,262,1150,1348,tombstone,56505065.0
12491,499,262,1150,1348,arizona,56505065.0
12492,290,53,57,1349,death,55973336.0
12493,290,53,57,1349,hong,55973336.0
12494,290,53,57,1349,kong,55973336.0
12495,290,53,57,1349,kung,55973336.0
12496,290,53,57,1349,fu,55973336.0
12497,290,53,57,1349,prison,55973336.0
12498,290,53,57,1349,waterfront,55973336.0
12499,469,696,1151,828,amusement,54098051.0
12500,469,696,1151,828,park,54098051.0
12501,469,696,1151,828,death,54098051.0
12502,469,696,1151,828,fate,54098051.0
12503,469,696,1151,828,premonition,54098051.0
12504,469,696,1151,828,roller,54098051.0
12505,469,696,1151,828,coaster,54098051.0
12506,593,697,1152,1350,arrogance,60443237.0
12507,593,697,1152,1350,child,60443237.0
12508,593,697,1152,1350,peril,60443237.0
12509,593,697,1152,1350,disarming,60443237.0
12510,593,697,1152,1350,someone,60443237.0
12511,593,697,1152,1350,kennel,60443237.0
12512,593,697,1152,1350,post,60443237.0
12513,593,697,1152,1350,traumatic,60443237.0
12514,593,697,1152,1350,stress,60443237.0
12515,593,697,1152,1350,disorder,60443237.0
12516,750,154,246,1322,bully,82234139.0
12517,750,154,246,1322,friend,82234139.0
12518,750,154,246,1322,imagination,82234139.0
12519,750,154,246,1322,reality,82234139.0
12520,750,154,246,1322,troll,82234139.0
12521,11,1,22,1351,boy,51676606.0
12522,11,1,22,1351,inspiration,51676606.0
12523,11,1,22,1351,reference,51676606.0
12524,11,1,22,1351,peter,51676606.0
12525,11,1,22,1351,pan,51676606.0
12526,11,1,22,1351,stage,51676606.0
12527,11,1,22,1351,play,51676606.0
12528,11,1,22,1351,widow,51676606.0
12529,751,598,1146,1352,christmas,52528330.0
12530,751,598,1146,1352,holiday,52528330.0
12531,751,598,1146,1352,madea,52528330.0
12532,751,598,1146,1352,series,52528330.0
12533,751,598,1146,1352,rural,52528330.0
12534,751,598,1146,1352,setting,52528330.0
12535,751,598,1146,1352,stubbornness,52528330.0
12536,752,21,211,1353,alaska,51533608.0
12537,752,21,211,1353,leadership,51533608.0
12538,752,21,211,1353,snow,51533608.0
12539,752,21,211,1353,survival,51533608.0
12540,752,21,211,1353,wilderness,51533608.0
12541,753,150,578,1131,bathtub,51097664.0
12542,753,150,578,1131,psychologist,51097664.0
12543,753,150,578,1131,pushed,51097664.0
12544,753,150,578,1131,a,51097664.0
12545,753,150,578,1131,window,51097664.0
12546,753,150,578,1131,smothered,51097664.0
12547,753,150,578,1131,pillow,51097664.0
12548,753,150,578,1131,telescope,51097664.0
12549,160,698,220,68,1970s,84136909.0
12550,160,698,220,68,anchorman,84136909.0
12551,160,698,220,68,news,84136909.0
12552,160,698,220,68,anchor,84136909.0
12553,160,698,220,68,newsroom,84136909.0
12554,160,698,220,68,tv,84136909.0
12555,160,698,220,68,station,84136909.0
12556,47,150,402,1230,betrayal,46836394.0
12557,47,150,402,1230,gangster,46836394.0
12558,47,150,402,1230,mafia,46836394.0
12559,47,150,402,1230,organized,46836394.0
12560,47,150,402,1230,crime,46836394.0
12561,47,150,402,1230,robbery,46836394.0
12562,373,680,1016,1354,cia,47285499.0
12563,373,680,1016,1354,nanobot,47285499.0
12564,373,680,1016,1354,prep,47285499.0
12565,373,680,1016,1354,school,47285499.0
12566,373,680,1016,1354,scientist,47285499.0
12567,373,680,1016,1354,teenager,47285499.0
12568,585,279,718,1355,father,47124400.0
12569,585,279,718,1355,governess,47124400.0
12570,585,279,718,1355,magic,47124400.0
12571,585,279,718,1355,nanny,47124400.0
12572,585,279,718,1355,widower,47124400.0
12573,201,201,1153,492,assassination,44700000.0
12574,201,201,1153,492,attempt,44700000.0
12575,201,201,1153,492,capitalism,44700000.0
12576,201,201,1153,492,cocaine,44700000.0
12577,201,201,1153,492,cuban,44700000.0
12578,201,201,1153,492,american,44700000.0
12579,201,201,1153,492,refugee,44700000.0
12580,419,344,841,1356,boss,44455658.0
12581,419,344,841,1356,ghetto,44455658.0
12582,419,344,841,1356,money,44455658.0
12583,419,344,841,1356,robber,44455658.0
12584,419,344,841,1356,robbery,44455658.0
12585,754,146,653,497,abdication,43984230.0
12586,754,146,653,497,china,43984230.0
12587,754,146,653,497,emperor,43984230.0
12588,754,146,653,497,forbidden,43984230.0
12589,754,146,653,497,city,43984230.0
12590,754,146,653,497,republic,43984230.0
12591,326,5,1154,155,cocaine,66489425.0
12592,326,5,1154,155,contraband,66489425.0
12593,326,5,1154,155,drug,66489425.0
12594,326,5,1154,155,lord,66489425.0
12595,326,5,1154,155,prison,66489425.0
12596,326,5,1154,155,smuggling,66489425.0
12597,24,699,1155,766,blood,41067398.0
12598,24,699,1155,766,splatter,41067398.0
12599,24,699,1155,766,fistfight,41067398.0
12600,24,699,1155,766,murder,41067398.0
12601,24,699,1155,766,police,41067398.0
12602,24,699,1155,766,prison,41067398.0
12603,24,699,1155,766,bus,41067398.0
12604,582,700,1156,1357,alcoholic,40218903.0
12605,582,700,1156,1357,alcoholism,40218903.0
12606,582,700,1156,1357,money,40218903.0
12607,582,700,1156,1357,oil,40218903.0
12608,582,700,1156,1357,turn,40218903.0
12609,582,700,1156,1357,the,40218903.0
12610,582,700,1156,1357,century,40218903.0
12611,755,110,1157,306,africa,39880476.0
12612,755,110,1157,306,chimpanzee,39880476.0
12613,755,110,1157,306,elephant,39880476.0
12614,755,110,1157,306,safari,39880476.0
12615,755,110,1157,306,shaman,39880476.0
12616,756,603,1081,1358,kid,39399750.0
12617,756,603,1081,1358,oxygen,39399750.0
12618,756,603,1081,1358,rugrats,39399750.0
12619,756,603,1081,1358,trapped,39399750.0
12620,756,603,1081,1358,underwater,39399750.0
12621,756,603,1081,1358,underwater,39399750.0
12622,560,701,1158,232,african,38230435.0
12623,560,701,1158,232,american,38230435.0
12624,560,701,1158,232,cadillac,38230435.0
12625,560,701,1158,232,disguise,38230435.0
12626,560,701,1158,232,secret,38230435.0
12627,560,701,1158,232,agent,38230435.0
12628,560,701,1158,232,undercover,38230435.0
12629,527,690,80,1359,friendship,39008741.0
12630,527,690,80,1359,jeans,39008741.0
12631,527,690,80,1359,pants,39008741.0
12632,527,690,80,1359,summer,39008741.0
12633,527,690,80,1359,vacation,39008741.0
12634,757,53,400,1360,action,36833473.0
12635,757,53,400,1360,hero,36833473.0
12636,757,53,400,1360,chinese,36833473.0
12637,757,53,400,1360,forced,36833473.0
